MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
COREAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,34
SÃO JOÃO DO JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,56
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,18
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,22
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,35
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-17,M,18
TIANGUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,F,35
MARANGUAPE,HOMICIDIO DOLOSO,ARMA BRANCA,2017-11-18,M,26
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,22
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,30
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,37
JUCÁS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,44
GUARACIABA DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,30
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,25
HORIZONTE,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-11-18,F,21
GUARACIABA DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,41
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,16
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,49
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,29
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,32
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-11-18,M,20
